CE	Ipaumirim
CE	Ipu
CE	Ipueiras
CE	Ipueiras dos Gomes
CE	Iracema
CE	Iraja
CE	Irapua
CE	Iratinga
CE	Iraucuba
CE	Isidoro
CE	Itacima
CE	Itagua
CE	Itaicaba
CE	Itaipaba
CE	Itaitinga
CE	Itans
CE	Itapage
CE	Itapebussu
CE	Itapeim
CE	Itapipoca
CE	Itapiuna
CE	Itapo
CE	Itarema
CE	Itatira
CE	Jaburuna
CE	Jacampari
CE	Jacarecoara
CE	Jacauna
CE	Jaguarao
CE	Jaguaretama
CE	Jaguaribara
CE	Jaguaribe
CE	Jaguaruana
CE	Jaibaras
CE	Jamacaru
CE	Jandrangoeira
CE	Jardim
CE	Jardimirim
CE	Jati
CE	Jijoca de Jericoacoara
CE	Joao Cordeiro
CE	Jordao
CE	Jose de Alencar
CE	Jua
CE	Juatama
CE	Juazeiro de Baixo
CE	Juazeiro do Norte
CE	Jubaia
CE	Jucas
CE	Jurema
CE	Justiniano Serpa
CE	Lacerda
CE	Ladeira Grande
CE	Lagoa de Sao Jose
CE	Lagoa do Juvenal
CE	Lagoa do Mato
CE	Lagoa dos Crioulos
CE	Lagoa Grande
CE	Lagoinha
CE	Lambedouro
CE	Lameiro
CE	Lavras da Mangabeira
CE	Lima Campos
CE	Limoeiro do Norte
CE	Lisieux
CE	Livramento
CE	Logradouro
CE	Macambira
CE	Macaoca
CE	Macarau
CE	Maceio
CE	Madalena
CE	Major Simplicio
CE	Majorlandia
CE	Malhada Grande
CE	Mangabeira
CE	Manibu
CE	Manituba
CE	Mapua
CE	Maracanau
CE	Maragua
CE	Maranguape
CE	Mararupa
CE	Marco
CE	Marinheiros
CE	Marrecas
CE	Marrocos
CE	Marruas
CE	Martinopole
CE	Massape
CE	Mata Fresca
CE	Matias
CE	Matriz
CE	Mauriti
CE	Mel
CE	Meruoca
CE	Messejana
CE	Miguel Xavier
CE	Milagres
CE	Milha
CE	Milton Belo
CE	Mineirolandia
CE	Miragem
CE	Miraima
CE	Mirambe
CE	Missao Nova
CE	Missao Velha
CE	Missi
CE	Moitas
CE	Mombaca
CE	Mondubim
CE	Monguba
CE	Monsenhor Tabosa
CE	Monte Alegre
CE	Monte Castelo
CE	Monte Grave
CE	Monte Sion
CE	Montenebo
CE	Morada Nova
CE	Moraujo
CE	Morrinhos
CE	Morrinhos Novos
CE	Morro Branco
CE	Mucambo
CE	Mulungu
CE	Mumbaba
CE	Mundau
CE	Muribeca
CE	Muriti
CE	Mutambeiras
CE	Naraniu
CE	Nascente
CE	Nenenlandia
CE	Nossa Senhora do Livramento
CE	Nova Betania
CE	Nova Fatima
CE	Nova Floresta
CE	Nova Olinda
CE	Nova Russas
CE	Nova Vida
CE	Novo Assis
CE	Novo Oriente
CE	Ocara
CE	Oiticica
CE	Olho-d'agua
CE	Olho-d'agua Da Bica
CE	Oliveiras
CE	Oros
CE	Pacajus
CE	Pacatuba
CE	Pacoti
CE	Pacuja
CE	Padre Cicero
CE	Padre Linhares
CE	Padre Vieira
CE	Pajeu
CE	Pajucara
CE	Palestina
CE	Palestina do Norte
CE	Palhano
CE	Palmacia
CE	Palmatoria
CE	Panacui
CE	Paracua
CE	Paracuru
CE	Paraipaba
CE	Parajuru
CE	Parambu
CE	Paramoti
CE	Parangaba
CE	Parapui
CE	Parazinho
CE	Paripueira
CE	Passagem
CE	Passagem Funda
CE	Pasta
CE	Patacas
CE	Patriarca
CE	Pavuna
CE	Pecem
CE	Pedra Branca
CE	Pedras
CE	Pedrinhas
CE	Peixe
CE	Peixe Gordo
CE	Penaforte
CE	Pentecoste
CE	Pereiro
CE	Pernambuquinho
CE	Pessoa Anta
CE	Pindoguaba
CE	Pindoretama
CE	Pio X
CE	Piquet Carneiro
CE	Pirabibu
CE	Pirangi
CE	Pires Ferreira
CE	Pitombeira
CE	Pitombeiras
CE	Placido Martins
CE	Poco
CE	Poco Comprido
CE	Poco Grande
CE	Podimirim
CE	Ponta da Serra
CE	Poranga
CE	Porfirio Sampaio
CE	Porteiras
CE	Potengi
CE	Poti
CE	Potiretama
CE	Prata
CE	Prudente de Morais
CE	Quatiguaba
CE	Queimadas
CE	Quimami
CE	Quincoe
CE	Quincunca
CE	Quitaius
CE	Quiterianopolis
CE	Quixada
CE	Quixariu
CE	Quixelo
CE	Quixeramobim
CE	Quixere
CE	Quixoa
CE	Raimundo Martins
CE	Redencao
CE	Reriutaba
CE	Riachao do Banabuiu
CE	Riacho Grande
CE	Riacho Verde
CE	Riacho Vermelho
CE	Rinare
CE	Roldao
CE	Russas
CE	Sabiaguaba
CE	Saboeiro
CE	Sacramento
CE	Salao
CE	Salitre
CE	Sambaiba
CE	Santa Ana
CE	Santa Fe
CE	Santa Felicia
CE	Santa Luzia
CE	Santa Quiteria
CE	Santa Tereza
CE	Santana
CE	Santana do Acarau
CE	Santana do Cariri
CE	Santarem
CE	Santo Antonio
CE	Santo Antonio da Pindoba
CE	Santo Antonio dos Fernandes
CE	Sao Bartolomeu
CE	Sao Benedito
CE	Sao Domingos
CE	Sao Felipe
CE	Sao Francisco
CE	Sao Gerardo
CE	Sao Goncalo do Amarante
CE	Sao Goncalo do Umari
CE	Sao Joao de Deus
CE	Sao Joao do Jaguaribe
CE	Sao Joao dos Queiroz
CE	Sao Joaquim
CE	Sao Joaquim do Salgado
CE	Sao Jose
CE	Sao Jose das Lontras
CE	Sao Jose de Solonopole
CE	Sao Jose do Torto
CE	Sao Luis do Curu
CE	Sao Miguel
CE	Sao Paulo
CE	Sao Pedro
CE	Sao Romao
CE	Sao Sebastiao
CE	Sao Vicente
CE	Sapo
CE	Sapupara
CE	Sebastiao de Abreu
CE	Senador Carlos Jereissati
CE	Senador Pompeu
CE	Senador Sa
CE	Sereno de Cima
CE	Serra do Felix
CE	Serragem
CE	Serrota
CE	Serrote
CE	Sitia
CE	Sitios Novos
CE	Siupe
CE	Sobral
CE	Soledade
CE	Solonopole
CE	Suassurana
CE	Sucatinga
CE	Sucesso
CE	Sussuanha
CE	Tabainha
CE	Taboleiro
CE	Tabuleiro do Norte
CE	Taiba
CE	Tamboril
CE	Tanques
CE	Tapera
CE	Taperuaba
CE	Tapuiara
CE	Targinos
CE	Tarrafas
CE	Taua
CE	Tejucuoca
CE	Tiangua
CE	Timonha
CE	Tipi
CE	Tome
CE	Trairi
CE	Trapia
CE	Trici
CE	Troia
CE	Trussu
CE	Tucunduba
CE	Tucuns
CE	Tuina
CE	Tururu
CE	Ubajara
CE	Ubauna
CE	Ubiracu
CE	Uiraponga
CE	Umari
CE	Umarituba
CE	Umburanas
CE	Umirim
CE	Uruburetama
CE	Uruoca
CE	Uruque
CE	Varjota
CE	Varzea
CE	Varzea Alegre
CE	Varzea da Volta
CE	Varzea do Gilo
CE	Vazantes
CE	Ventura
CE	Vertentes do Lagedo
CE	Vicosa
CE	Vicosa do Ceara
CE	Vila Soares
DF	Brasilia
DF	Brazlandia
DF	Candangolandia
DF	Ceilandia
DF	Cruzeiro
DF	Gama
DF	Guara
DF	Lago Norte
DF	Lago Sul
DF	Nucleo Bandeirante
DF	Paranoa
DF	Planaltina
DF	Recanto das Emas
DF	Riacho Fundo
DF	Samambaia
DF	Santa Maria
DF	Sao Sebastiao
DF	Sobradinho
DF	Taguatinga
ES	Acioli
ES	Afonso Claudio
ES	Agha
ES	Agua Doce do Norte
ES	Aguia Branca
ES	Airituba
ES	Alegre
ES	Alfredo Chaves
ES	Alto Calcado
ES	Alto Caldeirao
ES	Alto Mutum Preto
ES	Alto Rio Novo
ES	Alto Santa Maria
ES	Anchieta
ES	Angelo Frechiani
ES	Anutiba
ES	Apiaca
ES	Aracatiba
ES	Arace
ES	Aracruz
ES	Aracui
ES	Araguaia
ES	Ararai
ES	Argolas
ES	Atilio Vivacqua
ES	Baia Nova
ES	Baixo Guandu
ES	Barra de Novo Brasil
ES	Barra de Sao Francisco
ES	Barra do Itapemirim
ES	Barra Nova
ES	Barra Seca
ES	Baunilha
ES	Bebedouro
ES	Boa Esperanca
ES	Boapaba
ES	Bom Jesus do Norte
ES	Bonsucesso
ES	Braco do Rio
ES	Brejetuba
ES	Burarama
ES	Cachoeirinha de Itauna
ES	Cachoeiro de Itapemirim
ES	Cafe
ES	Calogi
ES	Camara
ES	Carapina
ES	Cariacica
ES	Castelo
ES	Celina
ES	Colatina
ES	Conceicao da Barra
ES	Conceicao do Castelo
ES	Conceicao do Muqui
ES	Conduru
ES	Coqueiral
ES	Corrego dos Monos
ES	Cotaxe
ES	Cristal do Norte
ES	Crubixa
ES	Desengano
ES	Divino de Sao Lourenco
ES	Divino Espirito Santo
ES	Djalma Coutinho
ES	Domingos Martins
ES	Dona America
ES	Dores do Rio Preto
ES	Duas Barras
ES	Ecoporanga
ES	Estrela do Norte
ES	Fartura
ES	Fazenda Guandu
ES	Fundao
ES	Garrafao
ES	Gironda
ES	Goiabeiras
ES	Governador Lacerda de Aguiar
ES	Governador Lindenberg
ES	Graca Aranha
ES	Gruta
ES	Guacui
ES	Guarana
ES	Guarapari
ES	Guararema
ES	Ibatiba
ES	Ibes
ES	Ibicaba
ES	Ibiracu
ES	Ibitirama
ES	Ibitirui
ES	Ibituba
ES	Iconha
ES	Imburana
ES	Iriritiba
ES	Irundi
ES	Irupi
ES	Isabel
ES	Itabaiana
ES	Itacu
ES	Itaguacu
ES	Itaici
ES	Itaimbe
ES	Itaipava
ES	Itamira
ES	Itaoca
ES	Itapecoa
ES	Itapemirim
ES	Itaperuna
ES	Itapina
ES	Itaquari
ES	Itarana
ES	Itaunas
ES	Itauninhas
ES	Iuna
ES	Jabaquara
ES	Jacaraipe
ES	Jacigua
ES	Jacupemba
ES	Jaguare
ES	Jeronimo Monteiro
ES	Joacuba
ES	Joao Neiva
ES	Joatuba
ES	Jose Carlos
ES	Jucu
ES	Lajinha
ES	Laranja da Terra
ES	Limoeiro
ES	Linhares
ES	Mangarai
ES	Mantenopolis
ES	Marataizes
ES	Marechal Floriano
ES	Marilandia
ES	Matilde
ES	Melgaco
ES	Menino Jesus
ES	Mimoso do Sul
ES	Montanha
ES	Monte Carmelo do Rio Novo
ES	Monte Pio
ES	Monte Sinai
ES	Mucurici
ES	Mundo Novo
ES	Muniz Freire
ES	Muqui
ES	Nestor Gomes
ES	Nova Almeida
ES	Nova Canaa
ES	Nova Venecia
ES	Nova Verona
ES	Novo Brasil
ES	Novo Horizonte
ES	Pacotuba
ES	Paineiras
ES	Palmeira
ES	Palmerino
ES	Pancas
ES	Paraju
ES	Paulista
ES	Pedro Canario
ES	Pendanga
ES	Pequia
ES	Perdicao
ES	Piacu
ES	Pinheiros
ES	Piracema
ES	Piuma
ES	Ponte de Itabapoana
ES	Ponto Belo
ES	Pontoes
ES	Poranga
ES	Porto Barra do Riacho
ES	Praia Grande
ES	Presidente Kennedy
ES	Princesa
ES	Queimado
ES	Quilometro Null do Mutum
ES	Regencia
ES	Riacho
ES	Ribeirao do Cristo
ES	Rio Bananal
ES	Rio Calcado
ES	Rio Muqui
ES	Rio Novo do Sul
ES	Rio Preto
ES	Rive
ES	Sagrada Familia
ES	Santa Angelica
ES	Santa Cruz
ES	Santa Julia
ES	Santa Leopoldina
ES	Santa Luzia de Mantenopolis
ES	Santa Luzia do Azul
ES	Santa Luzia do Norte
ES	Santa Maria de Jetiba
ES	Santa Marta
ES	Santa Teresa
ES	Santa Terezinha
ES	Santissima Trindade
ES	Santo Agostinho
ES	Santo Antonio
ES	Santo Antonio do Canaa
ES	Santo Antonio do Muqui
ES	Santo Antonio do Pousalegre
ES	Santo Antonio do Quinze
ES	Sao Domingos do Norte
ES	Sao Francisco do Novo Brasil
ES	Sao Francisco Xavier do Guandu
ES	Sao Gabriel da Palha
ES	Sao Geraldo
ES	Sao Jacinto
ES	Sao Joao de Petropolis
ES	Sao Joao de Vicosa
ES	Sao Joao do Sobrado
ES	Sao Jorge da Barra Seca
ES	Sao Jorge do Oliveira
ES	Sao Jorge do Tiradentes
ES	Sao Jose das Torres
ES	Sao Jose de Mantenopolis
ES	Sao Jose do Calcado
ES	Sao Jose do Sobradinho
ES	Sao Mateus
ES	Sao Pedro
ES	Sao Pedro de Itabapoana
ES	Sao Pedro de Rates
ES	Sao Rafael
ES	Sao Roque do Cannaa
ES	Sao Tiago
ES	Sao Torquato
ES	Sapucaia
ES	Serra
ES	Serra Pelada
ES	Sobreiro
ES	Sooretama
ES	Timbui
ES	Todos Os Santos
ES	Urania
ES	Vargem Alta
ES	Vargem Grande do Soturno
ES	Venda Nova do Imigrante
ES	Viana
ES	Vieira Machado
ES	Vila Nelita
ES	Vila Nova de Bananal
ES	Vila Pavao
ES	Vila Valerio
ES	Vila Velha
ES	Vila Verde
ES	Vinhatico
ES	Vinte e Cinco de Julho
ES	Vitoria
GO	Abadia de Goias
GO	Abadiania
GO	Acreuna
GO	Adelandia
GO	Agua Fria de Goias
GO	Agua Limpa
GO	Aguas Lindas de Goias
GO	Alexania
GO	Aloandia
GO	Alto Alvorada
GO	Alto Horizonte
GO	Alto Paraiso de Goias
GO	Alvorada do Norte
GO	Amaralina
GO	Americano do Brasil
GO	Amorinopolis
GO	Anapolis
GO	Anhanguera
GO	Anicuns
GO	Aparecida
GO	Aparecida de Goiania
GO	Aparecida de Goias
GO	Aparecida do Rio Claro
GO	Aparecida do Rio Doce
GO	Apore
GO	Aracu
GO	Aragarcas
GO	Aragoiania
GO	Araguapaz
GO	Arenopolis
GO	Aruana
GO	Aurilandia
GO	Auriverde
GO	Avelinopolis
GO	Bacilandia
GO	Baliza
GO	Bandeirantes
GO	Barbosilandia
GO	Barro Alto
GO	Bela Vista de Goias
GO	Bom Jardim de Goias
GO	Bom Jesus de Goias
GO	Bonfinopolis
GO	Bonopolis
GO	Brazabrantes
GO	Britania
GO	Buenolandia
GO	Buriti Alegre
GO	Buriti de Goias
GO	Buritinopolis
GO	Cabeceiras
GO	Cachoeira Alta
GO	Cachoeira de Goias
GO	Cachoeira Dourada
GO	Cacu
GO	Caiaponia
GO	Caicara
GO	Calcilandia
GO	Caldas Novas
GO	Caldazinha
GO	Calixto
GO	Campestre de Goias
GO	Campinacu
GO	Campinorte
GO	Campo Alegre de Goias
GO	Campo Limpo
GO	Campolandia
GO	Campos Belos
GO	Campos Verdes
GO	Cana Brava
GO	Canada
GO	Capelinha
GO	Caraiba
GO	Carmo do Rio Verde
GO	Castelandia
GO	Castrinopolis
GO	Catalao
GO	Caturai
GO	Cavalcante
GO	Cavalheiro
GO	Cebrasa
GO	Ceres
GO	Cezarina
GO	Chapadao do Ceu
GO	Choupana
GO	Cibele
GO	cidade Ocidental
GO	Cirilandia
GO	Cocalzinho de Goias
GO	Colinas do Sul
GO	Corrego do Ouro
GO	Corrego Rico
GO	Corumba de Goias
GO	Corumbaiba
GO	Cristalina
GO	Cristianopolis
GO	Crixas
GO	Crominia
GO	Cruzeiro do Norte
GO	Cumari
GO	Damianopolis
GO	Damolandia
GO	Davidopolis
GO	Davinopolis
GO	Diolandia
GO	Diorama
GO	Divinopolis de Goias
GO	Domiciano Ribeiro
GO	Doverlandia
GO	Edealina
GO	Edeia
GO	Estrela do Norte
GO	Faina
GO	Fazenda Nova
GO	Firminopolis
GO	Flores de Goias
GO	Formosa
GO	Formoso
GO	Forte
GO	Gameleira de Goias
GO	Geriacu
GO	Goialandia
GO	Goianapolis
GO	Goiandira
GO	Goianesia
GO	Goiania
GO	Goianira
GO	Goias
GO	Goiatuba
GO	Gouvelandia
GO	Guapo
GO	Guaraita
GO	Guarani de Goias
GO	Guarinos
GO	Heitorai
GO	Hidrolandia
GO	Hidrolina
GO	Iaciara
GO	Inaciolandia
GO	Indiara
GO	Inhumas
GO	Interlandia
GO	Ipameri
GO	Ipora
GO	Israelandia
GO	Itaberai
GO	Itaguacu
GO	Itaguari
GO	Itaguaru
GO	Itaja
GO	Itapaci
GO	Itapirapua
GO	Itapuranga
GO	Itaruma
GO	Itaucu
GO	Itumbiara
GO	Ivolandia
GO	Jacilandia
GO	Jandaia
GO	Jaragua
GO	Jatai
GO	Jaupaci
GO	Jeroaquara
GO	Jesupolis
GO	Joanapolis
GO	Joviania
GO	Juscelandia
GO	Juscelino Kubitschek
GO	Jussara
GO	Lagoa do Bauzinho
GO	Lagolandia
GO	Leopoldo de Bulhoes
GO	Lucilandia
GO	Luziania
GO	Mairipotaba
GO	Mambai
GO	Mara Rosa
GO	Marcianopolis
GO	Marzagao
GO	Matrincha
GO	Maurilandia
GO	Meia Ponte
GO	Messianopolis
GO	Mimoso de Goias
GO	Minacu
GO	Mineiros
GO	Moipora
GO	Monte Alegre de Goias
GO	Montes Claros de Goias
GO	Montividiu
GO	Montividiu do Norte
GO	Morrinhos
GO	Morro Agudo de Goias
GO	Mossamedes
GO	Mozarlandia
GO	Mundo Novo
GO	Mutunopolis
GO	Natinopolis
GO	Nazario
GO	Neropolis
GO	Niquelandia
GO	Nova America
GO	Nova Aurora
GO	Nova Crixas
GO	Nova Gloria
GO	Nova Iguacu de Goias
GO	Nova Roma
GO	Nova Veneza
GO	Novo Brasil
GO	Novo Gama
GO	Novo Planalto
GO	Olaria do Angico
GO	Olhos D'agua
GO	Orizona
GO	Ouro Verde de Goias
GO	Ouroana
GO	Ouvidor
GO	Padre Bernardo
GO	Palestina de Goias
GO	Palmeiras de Goias
GO	Palmelo
GO	Palminopolis
GO	Panama
GO	Paranaiguara
GO	Parauna
GO	Pau-terra
GO	Pedra Branca
GO	Perolandia
GO	Petrolina de Goias
GO	Pilar de Goias
GO	Piloandia
GO	Piracanjuba
GO	Piranhas
GO	Pirenopolis
GO	Pires Belo
GO	Pires do Rio
GO	Planaltina
GO	Pontalina
GO	Porangatu
GO	Porteirao
GO	Portelandia
GO	Posse
GO	Posse D'abadia
GO	Professor Jamil
GO	Quirinopolis
GO	Registro do Araguaia
GO	Rialma
GO	Rianapolis
GO	Rio Quente
GO	Rio Verde
GO	Riverlandia
GO	Rodrigues Nascimento
GO	Rosalandia
GO	Rubiataba
GO	Sanclerlandia
GO	Santa Barbara de Goias
GO	Santa Cruz das Lajes
GO	Santa Cruz de Goias
GO	Santa Fe de Goias
GO	Santa Helena de Goias
GO	Santa Isabel
GO	Santa Rita do Araguaia
GO	Santa Rita do Novo Destino
GO	Santa Rosa
GO	Santa Rosa de Goias
GO	Santa Tereza de Goias
GO	Santa Terezinha de Goias
GO	Santo Antonio da Barra
GO	Santo Antonio de Goias
GO	Santo Antonio do Descoberto
GO	Santo Antonio do Rio Verde
GO	Sao Domingos
GO	Sao Francisco de Goias
GO	Sao Gabriel de Goias
GO	Sao Joao
GO	Sao Joao D'alianca
GO	Sao Joao da Parauna
GO	Sao Luis de Montes Belos
GO	Sao Luiz do Norte
GO	Sao Luiz do Tocantins
GO	Sao Miguel do Araguaia
GO	Sao Miguel do Passa Quatro
GO	Sao Patricio
GO	Sao Sebastiao do Rio Claro
GO	Sao Simao
GO	Sao Vicente
GO	Sarandi
GO	Senador Canedo
GO	Serra Dourada
GO	Serranopolis
GO	Silvania
GO	Simolandia
GO	Sitio D'abadia
GO	Sousania
GO	Taquaral de Goias
GO	Taveira
GO	Teresina de Goias
GO	Terezopolis de Goias
GO	Termas do Itaja
GO	Tres Ranchos
GO	Trindade
GO	Trombas
GO	Tupiracaba
GO	Turvania
GO	Turvelandia
GO	Uirapuru
GO	Uruacu
GO	Uruana
GO	Uruita
GO	Urutai
GO	Uva
GO	Valdelandia
GO	Valparaiso de Goias
GO	Varjao
GO	Vianopolis
GO	Vicentinopolis
GO	Vila Boa
GO	Vila Brasilia
GO	Vila Propicio
GO	Vila Sertaneja
MA	Acailandia
MA	Afonso Cunha
MA	Agua Doce do Maranhao
MA	Alcantara
MA	Aldeias Altas
MA	Altamira do Maranhao
MA	Alto Alegre do Maranhao
MA	Alto Alegre do Pindare
MA	Alto Parnaiba
MA	Amapa do Maranhao
MA	Amarante do Maranhao
MA	Anajatuba
MA	Anapurus
MA	Anil
MA	Apicum-acu
MA	Araguana
MA	Araioses
MA	Arame
MA	Arari
MA	Aurizona
MA	Axixa
MA	Bacabal
MA	Bacabeira
MA	Bacatuba
MA	Bacuri
MA	Bacurituba
MA	Balsas
MA	Barao de Grajau
MA	Barao de Tromai
MA	Barra do Corda
MA	Barreirinhas
MA	Barro Duro
MA	Bela Vista do Maranhao
MA	Belagua
MA	Benedito Leite
MA	Bequimao
MA	Bernardo do Mearim
MA	Boa Vista do Gurupi
MA	Boa Vista do Pindare
MA	Bom Jardim
MA	Bom Jesus das Selvas
MA	Bom Lugar
MA	Bonfim do Arari
MA	Brejo
MA	Brejo de Areia
MA	Brejo de Sao Felix
MA	Buriti
MA	Buriti Bravo
MA	Buriti Cortado
MA	Buriticupu
MA	Buritirama
MA	Cachoeira Grande
MA	Cajapio
MA	Cajari
MA	Campestre do Maranhao
MA	Candido Mendes
MA	Cantanhede
MA	Capinzal do Norte
MA	Caraiba do Norte
MA	Carolina
MA	Carutapera
MA	Caxias
MA	Cedral
MA	Central do Maranhao
MA	Centro do Guilherme
MA	Centro Novo do Maranhao
MA	Chapadinha
MA	Cidelandia
MA	Codo
MA	Codozinho
MA	Coelho Neto
MA	Colinas
MA	Conceicao do Lago-acu
MA	Coroata
MA	Curupa
MA	Cururupu
MA	Curva Grande
MA	Custodio Lima
MA	Davinopolis
MA	Dom Pedro
MA	Duque Bacelar
MA	Esperantinopolis
MA	Estandarte
MA	Estreito
MA	Feira Nova do Maranhao
MA	Fernando Falcao
MA	Formosa da Serra Negra
MA	Fortaleza dos Nogueiras
MA	Fortuna
MA	Frecheiras
MA	Godofredo Viana
MA	Goncalves Dias
MA	Governador Archer
MA	Governador Edison Lobao
MA	Governador Eugenio Barros
MA	Governador Luiz Rocha
MA	Governador Newton Bello
MA	Governador Nunes Freire
MA	Graca Aranha
MA	Grajau
MA	Guimaraes
MA	Humberto de Campos
MA	Ibipira
MA	Icatu
MA	Igarape do Meio
MA	Igarape Grande
MA	Imperatriz
MA	Itaipava do Grajau
MA	Itamatare
MA	Itapecuru Mirim
MA	Itapera
MA	Itinga do Maranhao
MA	Jatoba
MA	Jenipapo dos Vieiras
MA	Joao Lisboa
MA	Joselandia
MA	Junco do Maranhao
MA	Lago da Pedra
MA	Lago do Junco
MA	Lago dos Rodrigues
MA	Lago Verde
MA	Lagoa do Mato
MA	Lagoa Grande do Maranhao
MA	Lajeado Novo
MA	Lapela
MA	Leandro
MA	Lima Campos
MA	Loreto
MA	Luis Domingues
MA	Magalhaes de Almeida
MA	Maioba
MA	Maracacume
MA	Maraja do Sena
MA	Maranhaozinho
MA	Marianopolis
MA	Mata
MA	Mata Roma
MA	Matinha
MA	Matoes
MA	Matoes do Norte
MA	Milagres do Maranhao
MA	Mirador
MA	Miranda do Norte
MA	Mirinzal
MA	Moncao
MA	Montes Altos
MA	Morros
MA	Nina Rodrigues
MA	Nova Colinas
MA	Nova Iorque
MA	Nova Olinda do Maranhao
MA	Olho D'agua Das Cunhas
MA	Olinda Nova do Maranhao
MA	Paco do Lumiar
MA	Palmeirandia
MA	Papagaio
MA	Paraibano
MA	Parnarama
MA	Passagem Franca
MA	Pastos Bons
MA	Paulino Neves
MA	Paulo Ramos
MA	Pedreiras
MA	Pedro do Rosario
MA	Penalva
MA	Peri Mirim
MA	Peritoro
MA	Pimentel
MA	Pindare Mirim
MA	Pinheiro
MA	Pio Xii
MA	Pirapemas
MA	Pocao de Pedras
MA	Porto das Gabarras
MA	Porto Franco
MA	Porto Rico do Maranhao
MA	Presidente Dutra
MA	Presidente Juscelino
MA	Presidente Medici
MA	Presidente Sarney
MA	Presidente Vargas
MA	Primeira Cruz
MA	Raposa
MA	Resplandes
MA	Riachao
MA	Ribamar Fiquene
MA	Ribeirao Azul
MA	Rocado
MA	Roque
MA	Rosario
MA	Sambaiba
MA	Santa Filomena do Maranhao
MA	Santa Helena
MA	Santa Ines
MA	Santa Luzia
MA	Santa Luzia do Parua
MA	Santa Quiteria do Maranhao
MA	Santa Rita
MA	Santana do Maranhao
MA	Santo Amaro
MA	Santo Antonio dos Lopes
MA	Sao Benedito do Rio Preto
MA	Sao Bento
MA	Sao Bernardo
MA	Sao Domingos do Azeitao
MA	Sao Domingos do Maranhao
MA	Sao Felix de Balsas
MA	Sao Francisco do Brejao
MA	Sao Francisco do Maranhao
MA	Sao Joao Batista
MA	Sao Joao de Cortes
MA	Sao Joao do Caru
MA	Sao Joao do Paraiso
MA	Sao Joao do Soter
MA	Sao Joao dos Patos
MA	Sao Joaquim dos Melos
MA	Sao Jose de Ribamar
MA	Sao Jose dos Basilios
MA	Sao Luis
MA	Sao Luis Gonzaga do Maranhao
MA	Sao Mateus do Maranhao
MA	Sao Pedro da Agua Branca
MA	Sao Pedro dos Crentes
MA	Sao Raimundo das Mangabeiras
MA	Sao Raimundo de Codo
MA	Sao Raimundo do Doca Bezerra
MA	Sao Roberto
MA	Sao Vicente Ferrer
MA	Satubinha
MA	Senador Alexandre Costa
MA	Senador La Rocque
MA	Serrano do Maranhao
MA	Sitio Novo
MA	Sucupira do Norte
MA	Sucupira do Riachao
MA	Tasso Fragoso
MA	Timbiras
MA	Timon
MA	Trizidela do Vale
MA	Tufilandia
MA	Tuntum
MA	Turiacu
MA	Turilandia
MA	Tutoia
MA	Urbano Santos
MA	Vargem Grande
MA	Viana
MA	Vila Nova dos Martirios
MA	Vitoria do Mearim
MA	Vitorino Freire
MA	Ze Doca
MG	Abadia dos Dourados
MG	Abaete
MG	Abaete dos Mendes
MG	Abaiba
MG	Abre Campo
MG	Abreus
MG	Acaiaca
MG	Acucena
MG	Acurui
MG	Adao Colares
MG	Agua Boa
MG	Agua Branca de Minas
MG	Agua Comprida
MG	Agua Viva
MG	Aguanil
MG	Aguas de Araxa
MG	Aguas de Contendas
MG	Aguas Ferreas
MG	Aguas Formosas
MG	Aguas Vermelhas
MG	Aimores
MG	Aiuruoca
MG	Alagoa
MG	Albertina
MG	Alberto Isaacson
MG	Albertos
MG	Aldeia
MG	Alegre
MG	Alegria
MG	Alem Paraiba
MG	Alexandrita
MG	Alfenas
MG	Alfredo Vasconcelos
MG	Almeida
MG	Almenara
MG	Alpercata
MG	Alpinopolis
MG	Alterosa
MG	Alto Caparao
MG	Alto Capim
MG	Alto de Santa Helena
MG	Alto Jequitiba
MG	Alto Maranhao
MG	Alto Rio Doce
MG	Altolandia
MG	Alvacao
MG	Alvarenga
MG	Alvinopolis
MG	Alvorada
MG	Alvorada de Minas
MG	Amanda
MG	Amanhece
MG	Amarantina
MG	Amparo da Serra
MG	Andiroba
MG	Andradas
MG	Andrelandia
MG	Andrequice
MG	Angaturama
MG	Angelandia
MG	Angicos de Minas
MG	Anguereta
MG	Angustura
MG	Antonio Carlos
MG	Antonio Dias
MG	Antonio dos Santos
MG	Antonio Ferreira
MG	Antonio Pereira
MG	Antonio Prado de Minas
MG	Antunes
MG	Aparecida de Minas
MG	Aracai
MG	Aracati de Minas
MG	Aracitaba
MG	Aracuai
MG	Araguari
MG	Aramirim
MG	Aranha
MG	Arantina
MG	Araponga
MG	Arapora
MG	Arapua
MG	Araujos
MG	Arauna
MG	Araxa
MG	Arcangelo
MG	Arceburgo
MG	Arcos
MG	Areado
MG	Argenita
MG	Argirita
MG	Aricanduva
MG	Arinos
MG	Aristides Batista
MG	Ascencao
MG	Assarai
MG	Astolfo Dutra
MG	Ataleia
MG	Augusto de Lima
MG	Avai do Jacinto
MG	Azurita
MG	Babilonia
MG	Bacao
MG	Baependi
MG	Baguari
MG	Baioes
MG	Baixa
MG	Balbinopolis
MG	Baldim
MG	Bambui
MG	Bandeira
MG	Bandeira do Sul
MG	Bandeirantes
MG	Barao de Cocais
MG	Barao de Monte Alto
MG	Barbacena
MG	Barra Alegre
